code,name,industry,industry_standard,as_of,last_close,average_amount_20d,momentum_60d,revenue_yoy,profit_yoy,latest_week_end,sector_estimated_net_flow,sector_flow_to_amount,sector_score,rounded_bottom,rounded_score,rounded_r2,rounded_curvature,rounded_recovery,last_5d_return,accumulation_anomaly,accumulation_score,main_net_10d,main_positive_ratio,main_flow_zscore,volume_ratio,price_return_10d,revenue_yoy_w,profit_yoy_w,financial_growth,industry_financial_growth_mean,industry_momentum_mean,growth_metric,industry_growth_mean,growth_above_avg,growth_source,growth_percentile,composite_score,hard_signal,watch_signal
300249,依米康,计算机设备,申万二级行业,2026-09-24,13.31,196066356.5,-0.08773132282385188,,,2026-09-25,-20528771371.292343,-0.2270925198976598,0.168,False,1.0,0.46045851078338573,0.1634312023193943,0.20126353790613716,0.006807866868381307,False,0.21050034900280387,-133085239.91758808,0.5,-0.12709178692384435,0.6050034900280387,0.043921568627451,,,,,-0.012777749521953428,-0.08773132282385188,-0.012777749521953428,False,60日价格动量(财报缺失后备),0.3076923076923077,0.4631481641737779,False,False
002769,普路通,物流,申万二级行业,2026-09-24,6.73,102172448.95,0.0,,,2026-09-25,-1268885246.0645874,-0.07542761859639947,0.6,False,0.6937842006244803,0.4354121720660402,-0.05829821186307111,0.11794019933554822,0.012030075187969835,False,0.22574269397491653,-78681487.70301878,0.3,-0.319807261762951,1.3574269397491654,-0.08807588075880757,,,,,0.04815336891590697,0.0,0.04815336891590697,False,60日价格动量(财报缺失后备),0.313953488372093,0.4630593057740965,False,False
002943,宇晶股份,通用设备,申万二级行业,2026-09-24,31.05,309390419.25,-0.3183315038419319,,,2026-09-25,-49822412132.50315,-0.21229061789135714,0.072,False,1.0,0.36370988077801103,0.11346752712601704,0.18330792682926833,0.03915662650602414,False,0.5027358068690837,20679214.702358663,0.7,0.22843339801689402,0.6532379910705642,0.06408498971898569,,,,,-0.06461437824679259,-0.3183315038419319,-0.06461437824679259,False,60日价格动量(财报缺失后备),0.09090909090909091,0.46281122444454365,False,False
002367,康力电梯,专用设备,申万二级行业,2026-09-24,5.97,122649118.85,-0.16852367688022285,,,2026-09-25,-42436064390.50951,-0.3051150468584585,0.088,False,1.0,0.5279728497081494,0.15734010948831606,0.17984189723320165,0.06797853309481217,False,0.3059103618409593,-385756052.01577616,0.4,-0.5287849800205824,1.8591036184095928,0.049209138840070166,,,,,-0.041457221518201345,-0.16852367688022285,-0.041457221518201345,False,60日价格动量(财报缺失后备),0.27485380116959063,0.4627910407526375,False,False
601519,大智慧,软件开发,申万二级行业,2026-09-24,8.52,329134647.0,-0.026285714285714357,,,2026-09-25,-18957076238.04194,-0.13952726261218426,0.184,False,0.9269114420376044,0.20880757358138713,0.0319434095292482,0.14516129032258052,0.05970149253731338,False,0.21053888227752515,-63980521.021856606,0.4,-0.05341072436643878,0.9053888227752516,0.054455445544554504,,,,,0.01530518125544801,-0.026285714285714357,0.01530518125544801,False,60日价格动量(财报缺失后备),0.38095238095238093,0.46274624841875783,False,False
300636,同和药业,化学制药,申万二级行业,2026-09-24,7.04,32585170.15,0.05389221556886237,,,2026-09-25,-4093605233.727665,-0.02346385864106228,0.352,False,0.5461811621569761,0.24411186533644613,-0.021727042751962147,0.09657320872274155,0.03377386196769461,False,0.2775474181581219,-23186568.017312504,0.6,-0.2389112297839187,0.9754741815812189,0.04451038575667643,,,,,0.010924657779919534,0.05389221556886237,0.010924657779919534,True,60日价格动量(财报缺失后备),0.6363636363636364,0.46273211227753236,False,False
000008,神州高铁,轨交设备Ⅱ,申万二级行业,2026-09-24,2.38,64912035.9,0.017094017094017033,,,2026-09-25,431077666.79185176,0.03493220560588951,0.816,False,0.40970517438158527,0.31831287592456925,-0.028150796871391066,0.057777777777777706,-0.008333333333333304,False,0.20630661406835182,-13761595.514288127,0.4,0.09489192236538337,0.7491958338450581,-0.0325203252032521,,,,,0.028810452459789086,0.017094017094017033,0.028810452459789086,False,60日价格动量(财报缺失后备),0.5,0.46268820583156356,False,False
300238,冠昊生物,医疗器械,申万二级行业,2026-09-24,11.99,52208373.3,-0.004152823920265725,,,2026-09-25,-3565314336.123314,-0.04244535130772576,0.392,False,0.5546052445386622,0.011970717132175346,0.0022901254749935437,0.15399422521655426,0.08506787330316734,False,0.4436517857508305,25695872.07128966,0.5,0.14545368890324264,0.7619734308244135,0.10405156537753224,,,,,0.058591334861658115,-0.004152823920265725,0.058591334861658115,False,60日价格动量(财报缺失后备),0.4274193548387097,0.4625493585089837,False,False
300008,天海防务,航海装备Ⅱ,申万二级行业,2026-09-24,6.33,440842720.25,0.0532445923460898,,,2026-09-25,-2994014792.4737315,-0.09856654936555292,0.424,False,0.7373316410427933,0.4957001766299669,0.0028289520604124208,0.13035714285714284,-0.012480499219968855,False,0.22603420972530802,-577902414.4261051,0.4,-0.520771676793827,1.0603420972530804,-0.048120300751879785,,,,,0.0867442610814879,0.0532445923460898,0.0867442610814879,False,60日价格动量(财报缺失后备),0.4,0.462508044744165,False,False
300967,晓鸣股份,养殖业,申万二级行业,2026-09-24,16.15,104894471.25,0.008744534665833692,,,2026-09-25,-1559780878.8843246,-0.08145556209052955,0.56,False,0.7132074369857239,0.49584892438286854,-0.002778658934873626,0.17454545454545434,-0.023579201934703753,False,0.16494197853356837,-153371614.51279426,0.4,-0.3384511926780389,0.4494197853356838,-0.08394781622234826,,,,,0.060248598737687425,0.008744534665833692,0.060248598737687425,False,60日价格动量(财报缺失后备),0.38095238095238093,0.46243582096720454,False,False
300174,元力股份,化学制品,申万二级行业,2026-09-24,18.55,251112207.15,-0.4221183800623053,,,2026-09-25,-15679330366.066376,-0.1065396509431487,0.2,False,1.0,0.4871550275492249,0.17133247544580446,0.08925425719318847,0.006511123168746691,False,0.4417038324119624,591123.3920876086,0.4,0.26371346496973264,0.9005821661559449,0.02941176470588247,,,,,-0.05759986021606988,-0.4221183800623053,-0.05759986021606988,False,60日价格动量(财报缺失后备),0.04790419161676647,0.46240200600718223,False,False
002160,常铝股份,工业金属,申万二级行业,2026-09-24,3.85,52061304.75,0.02393617021276606,,,2026-09-25,-51770243212.24646,-0.4182808108542177,0.064,False,0.8067919075144508,0.7288128839627404,-0.0596699768423674,0.11271676300578037,-0.020356234096692183,False,0.22676241075969947,-57602560.14408428,0.5,-0.27863825209828075,0.7676241075969947,-0.022842639593908642,,,,,-0.017340273754204893,0.02393617021276606,-0.017340273754204893,True,60日价格动量(财报缺失后备),0.603448275862069,0.46239024390977734,False,False
600933,爱柯迪,汽车零部件,申万二级行业,2026-09-24,13.67,158459499.95,-0.06433949349760437,,,2026-09-25,-33468905884.20376,-0.19346952039959983,0.12,False,0.6138819408677572,0.09164481610268582,0.02200209231954018,0.10153102336825137,0.03169811320754712,False,0.6074908253697492,250287393.21994314,0.5,0.4790902114145765,2.094370001464454,0.07047768206734539,,,,,-0.04596857667411172,-0.06433949349760437,-0.04596857667411172,False,60日价格动量(财报缺失后备),0.4092827004219409,0.46235796370824966,False,False
600520,三佳科技,专用设备,申万二级行业,2026-09-24,25.79,210612301.15,-0.29689203925845153,,,2026-09-25,-42436064390.50951,-0.3051150468584585,0.088,False,1.0,0.6076982160321853,0.2859718824231803,0.25682261208576995,0.043284789644012944,False,0.49623007589453483,112610376.21565835,0.6,0.18207669715375213,0.9438087223608457,0.10355156183140779,,,,,-0.041457221518201345,-0.29689203925845153,-0.041457221518201345,False,60日价格动量(财报缺失后备),0.08187134502923976,0.46212535523094367,False,False
605288,凯迪股份,自动化设备,申万二级行业,2026-09-24,66.19,168951149.5,-0.259619686800895,,,2026-09-25,-59505067932.358116,-0.4474996332168115,0.048,False,1.0,0.503637443050493,0.23913286026865568,0.24792609351432882,-0.01576208178438665,False,0.43259732459966754,6660690.674979463,0.5,0.023298400743639168,0.7980151651043084,0.08206637240477344,,,,,-0.11339928142863119,-0.259619686800895,-0.11339928142863119,False,60日价格动量(财报缺失后备),0.17721518987341772,0.4620531286182713,False,False
600116,三峡水利,电力,申万二级行业,2026-09-24,6.05,75741952.0,0.06326889279437609,,,2026-09-25,-18953523287.00121,-0.17662275598445976,0.192,False,0.6673282396421948,0.6165833612548444,-0.0988122736316786,0.06140350877192979,-0.016260162601626105,False,0.11592108908011642,-221991869.5267389,0.1,-0.5373442377635997,0.8592108908011642,-0.0366242038216561,,,,,-0.008060053066341253,0.06326889279437609,-0.008060053066341253,True,60日价格动量(财报缺失后备),0.7777777777777778,0.462023188607132,False,False
603929,亚翔集成,专业工程,申万二级行业,2026-09-24,154.2,565399726.75,-0.34276702753388466,,,2026-09-25,-5151641719.616099,-0.22185365647497343,0.32,False,1.0,0.638484413067865,0.18261934534096705,0.1270282122496711,-0.027681442713916482,False,0.21026112627953558,-1045581055.427769,0.4,0.15984551893350507,0.7107966400751496,-0.0031676255737281833,,,,,-0.055859630324667224,-0.34276702753388466,-0.055859630324667224,False,60日价格动量(财报缺失后备),0.18181818181818182,0.46201982702442934,False,False
600352,浙江龙盛,化学制品,申万二级行业,2026-09-24,12.14,647085806.2,-0.03343949044585992,,,2026-09-25,-15679330366.066376,-0.1065396509431487,0.2,False,0.7442537515765073,0.5306897026793341,-0.1057582944503744,0.05841325196163916,0.051993067590988096,False,0.19581608090966424,-226922210.94791162,0.4,-0.014079274917086812,0.7581608090966424,0.043852106620808184,,,,,-0.05759986021606988,-0.03343949044585992,-0.05759986021606988,True,60日价格动量(财报缺失后备),0.5988023952095808,0.46193074450276345,False,False
002007,华兰生物,生物制品,申万二级行业,2026-09-24,13.11,137586644.25,0.029042386185243352,,,2026-09-25,3510745698.158308,0.04727205225288509,0.936,False,0.3368697828848982,0.1885824288568766,-0.025867062150272638,0.03800475059382413,0.028235294117646914,False,0.20469067597069235,-196275030.5881812,0.4,-0.01833455010516874,0.8469067597069235,0.024218749999999956,,,,,0.14363631694449994,0.029042386185243352,0.14363631694449994,False,60日价格动量(财报缺失后备),0.4897959183673469,0.46188258344997934,False,False
000631,顺发恒能,电力,申万二级行业,2026-09-24,3.0,36876077.95,-0.0033222591362125353,,,2026-09-25,-18953523287.00121,-0.17662275598445976,0.192,False,0.6964680231084375,0.46355185632716656,-0.009232100695371085,0.0869565217391306,0.030927835051546282,False,0.25627536730252926,-70922958.83165294,0.4,-0.5248951962996089,1.3627536730252925,0.020408163265306145,,,,,-0.008060053066341253,-0.0033222591362125353,-0.008060053066341253,True,60日价格动量(财报缺失后备),0.6018518518518519,0.4618722117211265,False,False
