code,date,open,high,low,close,volume,amount,main_net,industry,name,ret5,ret10,ret20,ret60,ma20_gap,breakout20,vol20,amount_ratio5_20,flow5,flow10,flow_positive_ratio10,flow_z,net_return_1d,net_return_2d,net_return_3d,market_ret20,market_breadth,median_vol20,sector_flow5,mom20_rank,mom60_rank,flow10_rank,vol20_rank,ret5_industry_rank,sector_flow_rank,signal_score,strategy,horizon,net_return
603165,2026-09-11,13.61,13.62,13.22,13.44,3537061.0,47326624.0,4732662.399999917,造纸,荣晟环保,-0.09127789046653145,-0.07501720578114246,-0.008849557522124019,-0.13846153846153852,-0.05034446210916799,-0.11169861202908138,0.022712033454050495,0.9763228004288824,0.11980580224992197,0.05891765366161245,0.5,-0.11989147017597632,0.00881666666666674,-0.0008559523809523282,0.0013761904761904655,-0.024875895545990734,0.26594464500601683,0.024875744673068773,0.04993974188427972,0.5782190132370638,0.33754512635379064,0.7699558764540714,0.4298034496590453,0.045454545454545456,0.8001403931006819,0.8094865623746489,weak_reversal,3,0.0013761904761904655
300662,2026-09-11,21.38,21.43,20.96,21.16,3057000.0,64822240.0,-9654376.170212828,专业服务,科锐国际,-0.05746102449888635,0.04700643245917857,0.05012406947890824,0.1506253398586188,0.01823781338722874,-0.08318890814558055,0.02587725075589305,1.3089919224160946,0.1729276312222341,0.23581523578134553,0.5,0.19916708105242084,0.0012544243577544037,-0.0058816365366318275,-0.012066222645099888,-0.024875895545990734,0.26594464500601683,0.024875744673068773,0.006763342362078993,0.8046530284797433,0.9147613317288408,0.9562775772162053,0.5300842358604091,0.13793103448275862,0.7396710790212595,0.7884777376654633,weak_reversal,3,-0.012066222645099888
002173,2026-09-11,17.51,17.51,16.95,17.28,16422394.0,282103222.0,50375575.357143365,医疗服务,创新医疗,-0.060869565217391175,-0.06946688206785134,-0.18835133865664622,0.010526315789473717,-0.07194070732296776,-0.22337078651685394,0.02831371822999883,0.5439167204710907,0.24431229239296012,0.08764603254840715,0.5,0.24126138239121947,0.027554518950437413,0.058400000000000056,0.058400000000000056,-0.024875895545990734,0.26594464500601683,0.024875744673068773,0.1349389340561246,0.036903329322101885,0.6626554352186121,0.8192940232651424,0.5984757320497393,0.2,0.9052346570397112,0.7803449659045327,weak_reversal,3,0.058400000000000056
300932,2026-09-14,10.71,10.86,10.59,10.73,6550746.0,70284832.0,2603141.925926337,电网设备,三友联众,-0.06451612903225812,-0.024545454545454537,-0.024545454545454537,0.18171806167400884,-0.013877400974175114,-0.07340241796200342,0.01933974716168907,0.6982896144119005,0.049135313912208434,0.1765353352231367,0.7,0.3490718628594368,-0.031600000000000024,-0.031600000000000024,-0.031600000000000024,-0.03313209623281366,0.2831929402326514,0.024532845016953936,0.11608654285410057,0.5473325310870437,0.9368231046931408,0.9344163658243081,0.30244685118331327,0.128,0.890292819895708,0.8561572402727637,weak_reversal,3,-0.031600000000000024
300056,2026-09-14,8.29,8.32,8.02,8.09,6902400.0,56175882.0,-29960470.39999996,环境治理,中创环保,-0.061484918793503374,-0.05820721769499415,-0.0690448791714614,-0.022946859903381633,-0.046159287861817,-0.09709821428571441,0.016687581811116237,1.0983682613025512,0.0579041149850548,0.024713129609910955,0.6,-0.009182537341321049,-0.031600000000000024,-0.031600000000000024,-0.031600000000000024,-0.03313209623281366,0.2831929402326514,0.024532845016953936,0.024254485811386204,0.34496590453269155,0.5800240673886883,0.7615322904131568,0.19273967107902126,0.16,0.7877055756117128,0.7937725631768953,weak_reversal,3,-0.031600000000000024
300887,2026-09-14,6.97,7.02,6.7,6.88,14256008.0,97689022.0,12211127.750000035,专业服务,谱尼测试,-0.06394557823129243,-0.040446304044630454,-0.0802139037433156,-0.10182767624020894,-0.04444444444444451,-0.09234828496042213,0.023770410910472932,0.8742383449539363,0.04889351404069453,0.04975075211363529,0.5,-0.06628015627645419,-0.02641751824817513,-0.031600000000000024,-0.031600000000000024,-0.03313209623281366,0.2831929402326514,0.024532845016953936,-0.01124310079845078,0.30034095467308464,0.39871640593662255,0.8064580826313679,0.47713598074608904,0.1724137931034483,0.723826714801444,0.7570798235058163,weak_reversal,3,-0.031600000000000024
600711,2026-09-15,10.9,11.03,10.65,10.73,59788313.0,645931452.0,-373960314.3157885,工业金属,盛屯矿业,-0.09527824620573344,-0.09144792548687553,-0.10134003350083742,-0.1124896608767576,-0.08046962036164196,-0.13117408906882588,0.025846206418685753,0.9432760868741525,0.055435417489550116,0.07317292765391993,0.6,-0.07244541533395722,0.023492936802973974,0.0002587360594795043,0.0002587360594795043,-0.047085201793722,0.20846709470304975,0.02468744983541656,0.05802802927602752,0.25220706260032105,0.39325842696629215,0.8878410914927769,0.5355136436597111,0.1724137931034483,0.9146268057784912,0.8261135634028892,weak_reversal,2,0.0002587360594795043
300983,2026-09-16,35.45,36.12,34.06,35.16,1651200.0,58240955.0,3958123.1553396303,工程咨询服务Ⅱ,尤安设计,-0.08126469819702131,-0.13249444855662484,-0.11256940938919735,-0.17464788732394376,-0.09217660728117738,-0.15195369030390748,0.017878118342872215,1.1154100730876224,0.04717655845064175,-0.05606322272546814,0.6,-0.6438828788250734,0.058400000000000056,0.058400000000000056,0.058400000000000056,0.0,0.27648475120385235,0.022710761585969404,0.19703535834935607,0.0619983948635634,0.2546147672552167,0.6308186195826645,0.2897271268057785,0.21052631578947367,0.9174357945425361,0.7933186195826645,weak_reversal,3,0.058400000000000056
601899,2026-09-16,31.77,32.47,31.16,32.17,189636832.0,6038730153.0,3272899548.5725427,工业金属,紫金矿业,-0.06482558139534877,-0.02367223065250379,-0.018009768009767946,0.16347197106690792,-0.04186088070170202,-0.09303636876233434,0.022795765271643627,0.7884851501648182,0.18423174106581125,0.17221682517424206,0.6,-0.24040305014440716,-0.031600000000000024,-0.031600000000000024,-0.031600000000000024,0.0,0.27648475120385235,0.022710761585969404,0.050434800762109676,0.3982744783306581,0.9229534510433387,0.932784911717496,0.5030096308186196,0.46551724137931033,0.7374598715890851,0.782634430176565,weak_reversal,3,-0.031600000000000024
300518,2026-09-16,23.45,24.22,23.1,24.03,4273957.0,101873085.0,67309002.58928606,互联网电商,新迅达,-0.08422256097560965,-0.0761245674740485,0.08243243243243259,-0.2426725496375669,-0.018081520073551904,-0.10201793721973096,0.02952874440450115,0.7029174271574581,0.04667293304465426,-0.050886508102377784,0.6,0.008935982647716084,-0.0011814148179156256,-0.0011814148179156256,-0.0011814148179156256,0.0,0.27648475120385235,0.022710761585969404,0.010259805529318862,0.8320626003210273,0.15991171749598715,0.6414526484751204,0.6873996789727127,0.0625,0.6263041733547352,0.6824237560192616,weak_reversal,3,-0.0011814148179156256
